mmsi,lon,lat,speed,traj_label,time2,calculated_speed2
247314300.0,114.51441333333334,22.121495,10.3,1269,2019/03/17 03:40,10.80
247314300.0,114.37670666666668,22.12485666666667,,1269,2019/03/17 04:25,8.96
247314300.0,114.27301166666666,22.129376666666666,7.6,1269,2019/03/17 05:10,7.40
247314300.0,114.18874863636364,22.139349545454543,,1269,2019/03/17 05:55,3.25
248534000.0,114.64356,22.087526666666665,11.2,1322,2019/07/26 13:20,12.00
248534000.0,114.79491166666668,22.091459999999998,,1322,2019/07/26 14:05,12.41
248534000.0,114.94995553250344,22.091451320885195,,1322,2019/07/26 14:50,11.45
248534000.0,115.10346652835406,22.10691625864453,,1322,2019/07/26 15:35,11.45
248534000.0,115.25697752420469,22.122381196403868,,1322,2019/07/26 16:20,11.45
248534000.0,115.41048852005531,22.137846134163205,,1322,2019/07/26 17:05,11.45
248534000.0,115.56399951590593,22.153311071922545,,1322,2019/07/26 17:50,11.45
248534000.0,115.71751051175656,22.16877600968188,,1322,2019/07/26 18:35,11.45
248534000.0,115.86259285714286,22.232587857142857,,1322,2019/07/26 19:20,12.12
248534000.0,116.00612255639098,22.305305714285712,,1322,2019/07/26 20:05,12.12
248534000.0,116.1496522556391,22.37802357142857,,1322,2019/07/26 20:50,12.12
248534000.0,116.29546333333332,22.44509666666667,12.0,1322,2019/07/26 21:35,12.00
248534000.0,116.43727439393939,22.509997727272726,,1322,2019/07/26 22:20,11.63
248534000.0,116.57807421568629,22.575092156862745,,1322,2019/07/26 23:05,11.67
248534000.0,116.71285636363638,22.640767575757575,,1322,2019/07/26 23:50,10.85
248534000.0,116.84070864197531,22.712616419753086,,1322,2019/07/27 00:35,11.08
248534000.0,116.97247833333331,22.77839166666667,11.2,1322,2019/07/27 01:20,11.26
248534000.0,117.10557737179485,22.847133012820514,,1322,2019/07/27 02:05,11.26
248534000.0,117.23985083333334,22.9197075,,1322,2019/07/27 02:50,9.81
248534000.0,117.38026984848486,22.983356212121212,,1322,2019/07/27 03:35,12.00
248534000.0,117.52062166666668,23.0527,11.8,1322,2019/07/27 04:20,11.94
248534000.0,117.6612325,23.113214583333335,,1322,2019/07/27 05:05,10.45
248534000.0,117.77580833333332,23.21213833333333,12.2,1322,2019/07/27 05:50,12.16
248534000.0,117.89160333333334,23.311091666666666,,1322,2019/07/27 06:35,11.39
248534000.0,118.00867833333334,23.40098166666667,11.0,1322,2019/07/27 07:20,10.89
248534000.0,118.11999916666666,23.4935575,,1322,2019/07/27 08:05,11.84
248534000.0,118.23595833333331,23.58225333333333,10.8,1322,2019/07/27 08:50,11.61
248534000.0,118.34851638888888,23.671965,,1322,2019/07/27 09:35,10.68
248534000.0,118.454415,23.763640833333334,,1322,2019/07/27 10:20,10.80
248534000.0,118.57005450617284,23.852820493827164,,1322,2019/07/27 11:05,11.26
248534000.0,118.6874600617284,23.943764938271606,,1322,2019/07/27 11:50,11.26
248534000.0,118.80486561728397,24.034709382716045,,1322,2019/07/27 12:35,11.26
248534000.0,118.92019266666665,24.1343045,,1322,2019/07/27 13:20,11.78
248534000.0,119.03619666666668,24.236495,12.1,1322,2019/07/27 14:05,12.27
248534000.0,119.16797166666667,24.33285333333333,12.5,1322,2019/07/27 14:50,12.70
248534000.0,119.29844822916668,24.433824166666664,,1322,2019/07/27 15:35,12.79
248534000.0,119.42844428571428,24.53892095238095,,1322,2019/07/27 16:20,12.81
248534000.0,119.56540745901638,24.637046584699455,,1322,2019/07/27 17:05,12.46
248534000.0,119.69543419117649,24.73682789215686,,1322,2019/07/27 17:50,11.97
248534000.0,119.81971470588236,24.83490362745098,,1322,2019/07/27 18:35,11.97
248534000.0,119.94524833333334,24.93017666666667,11.5,1322,2019/07/27 19:20,11.27
248987000.0,120.387205,24.992436666666663,11.3,1374,2019/07/11 15:29,12.05
248987000.0,120.26374633333333,24.906353333333335,,1374,2019/07/11 16:14,11.67
248987000.0,120.1365796347032,24.82425431506849,,1374,2019/07/11 16:59,11.60
248987000.0,120.00877757990868,24.737381712328766,,1374,2019/07/11 17:44,11.61
248987000.0,119.88673316666667,24.6456005,,1374,2019/07/11 18:29,10.66
248987000.0,119.77113803030305,24.544864393939392,,1374,2019/07/11 19:14,11.71
248987000.0,119.6420241880342,24.456273205128205,,1374,2019/07/11 19:59,11.88
248987000.0,119.50794249122809,24.368944228070177,,1374,2019/07/11 20:44,12.10
248987000.0,119.37445453070177,24.279103701754387,,1374,2019/07/11 21:29,12.11
248987000.0,119.24096657017544,24.189263175438597,,1374,2019/07/11 22:14,12.11
248987000.0,119.10747860964914,24.099422649122808,,1374,2019/07/11 22:59,12.12
248987000.0,118.97399064912281,24.009582122807014,,1374,2019/07/11 23:44,12.13
248987000.0,118.8405026885965,23.919741596491225,,1374,2019/07/12 00:29,12.13
248987000.0,118.70701472807018,23.829901070175435,,1374,2019/07/12 01:14,12.14
248987000.0,118.57352676754385,23.740060543859645,,1374,2019/07/12 01:59,12.14
248987000.0,118.44469095238095,23.65022341269841,,1374,2019/07/12 02:44,10.66
248987000.0,118.3328441111111,23.565786222222222,,1374,2019/07/12 03:29,10.71
248987000.0,118.22045503968253,23.46985367063492,,1374,2019/07/12 04:14,11.35
248987000.0,118.10922566666667,23.371189999999995,,1374,2019/07/12 04:59,11.52
248987000.0,117.99616995098042,23.274338627450977,,1374,2019/07/12 05:44,11.31
248987000.0,117.86815899999999,23.190390666666666,,1374,2019/07/12 06:29,12.14
248987000.0,117.74301885964911,23.10265938596491,,1374,2019/07/12 07:14,11.53
248987000.0,117.610375,23.01611583333333,,1374,2019/07/12 07:59,12.52
248987000.0,117.48247952380953,22.92249944444444,,1374,2019/07/12 08:44,12.07
248987000.0,117.33856008771929,22.870045087719298,,1374,2019/07/12 09:29,12.30
248987000.0,117.204823,22.777715666666666,,1374,2019/07/12 10:14,12.76
248987000.0,117.05762952380951,22.69601976190476,,1374,2019/07/12 10:59,12.67
248987000.0,116.91317566666667,22.610291,,1374,2019/07/12 11:44,11.47
248987000.0,116.7739305,22.52651333333333,,1374,2019/07/12 12:29,11.81
248987000.0,116.64127844444444,22.447130555555557,,1374,2019/07/12 13:14,11.28
248987000.0,116.51414466666668,22.374143866666667,,1374,2019/07/12 13:59,10.33
248987000.0,116.40518733333333,22.317289333333335,,1374,2019/07/12 14:44,8.40
248987000.0,116.31325033333333,22.27291733333333,,1374,2019/07/12 15:29,7.05
248987000.0,116.23018833333332,22.232907,,1374,2019/07/12 16:14,7.81
248987000.0,116.12162457142857,22.183268666666667,,1374,2019/07/12 16:59,10.24
248987000.0,115.99818887885627,22.160142874341606,,1374,2019/07/12 17:44,7.66
248987000.0,115.89499598946576,22.156155684725356,,1374,2019/07/12 18:29,7.66
248987000.0,115.79180310007523,22.152168495109102,,1374,2019/07/12 19:14,7.66
248987000.0,115.68861021068471,22.14818130549285,,1374,2019/07/12 19:59,7.66
248987000.0,115.5854173212942,22.144194115876598,,1374,2019/07/12 20:44,7.66
248987000.0,115.48222443190367,22.140206926260344,,1374,2019/07/12 21:29,7.66
248987000.0,115.37903154251316,22.136219736644094,,1374,2019/07/12 22:14,7.66
248987000.0,115.27583865312265,22.13223254702784,,1374,2019/07/12 22:59,7.66
248987000.0,115.17264576373212,22.12824535741159,,1374,2019/07/12 23:44,7.66
248987000.0,115.06945287434161,22.124258167795336,,1374,2019/07/13 00:29,7.66
248987000.0,114.94436416666667,22.124505833333334,,1374,2019/07/13 01:14,11.14
248987000.0,114.79730055555555,22.129379444444442,,1374,2019/07/13 01:59,10.54
248987000.0,114.67801396551724,22.12771614942529,,1374,2019/07/13 02:44,6.85
248987000.0,114.54350716666666,22.12522266666667,,1374,2019/07/13 03:29,10.76
248987000.0,114.41600066666668,22.126280666666666,,1374,2019/07/13 04:14,10.31
310560000.0,116.14854,22.28145833333333,14.6,1864,2019/07/25 03:50,15.17
310560000.0,116.33072333333334,22.344540833333333,,1864,2019/07/25 04:35,14.10
310560000.0,116.52253166666668,22.381870000000003,14.8,1864,2019/07/25 05:20,14.63
310560000.0,116.69363833333335,22.459426666666666,,1864,2019/07/25 06:05,14.31
310560000.0,116.839255,22.576555,14.3,1864,2019/07/25 06:50,14.20
310560000.0,117.00764333333333,22.648336666666665,,1864,2019/07/25 07:35,14.44
310560000.0,117.14826756410257,22.728174487179484,,1864,2019/07/25 08:20,13.78
310560000.0,117.26583833333335,22.850225833333333,,1864,2019/07/25 09:05,13.38
310560000.0,117.35948333333332,22.97839833333333,13.4,1864,2019/07/25 09:50,13.31
310560000.0,117.50106500000001,23.086439999999996,,1864,2019/07/25 10:35,13.82
310560000.0,117.65408416666668,23.188474999999997,,1864,2019/07/25 11:20,13.75
310560000.0,117.81398166666668,23.263846666666666,,1864,2019/07/25 12:05,13.93
310560000.0,117.98835444444444,23.336054722222222,,1864,2019/07/25 12:50,14.91
310560000.0,118.14974444444445,23.448898472222226,,1864,2019/07/25 13:35,14.90
310560000.0,118.32742333333334,23.522384166666665,,1864,2019/07/25 14:20,14.39
310560000.0,118.47292757575758,23.643053939393933,,1864,2019/07/25 15:05,14.45
310560000.0,118.62637666666669,23.74428,13.7,1864,2019/07/25 15:50,13.32
310560000.0,118.716935,23.8675275,,1864,2019/07/25 16:35,12.40
310560000.0,118.82424666666668,24.00603666666667,14.4,1864,2019/07/25 17:20,13.96
310560000.0,118.94314166666666,24.142046666666666,,1864,2019/07/25 18:05,12.70
310560000.0,118.96295166666668,24.30449333333333,13.6,1864,2019/07/25 18:50,13.69
310560000.0,118.978755,24.473556666666667,,1864,2019/07/25 19:35,13.93
310560000.0,118.993525,24.643495,13.7,1864,2019/07/25 20:20,13.77
310560000.0,119.02012416666668,24.80296916666667,,1864,2019/07/25 21:05,11.67
310560000.0,119.04591666666668,24.919745,12.1,1864,2019/07/25 21:50,10.58
310560000.0,119.08407409090908,24.955084242424242,,1864,2019/07/25 22:35,0.31
310560000.0,119.08454666666668,24.95492333333333,0.2,1864,2019/07/25 23:20,0.13
310560000.0,119.08442712121212,24.955157727272724,,1864,2019/07/26 00:05,0.14
310560000.0,119.08430666666666,24.95524833333333,0.1,1864,2019/07/26 00:50,0.02
310560000.0,119.0843540909091,24.955238787878784,,1864,2019/07/26 01:35,0.03
310560000.0,119.08446,24.95514333333333,0.0,1864,2019/07/26 02:20,0.02
310560000.0,119.08428393939394,24.9552753030303,,1864,2019/07/26 03:05,0.02
310560000.0,119.08427166666668,24.95528833333333,0.1,1864,2019/07/26 03:50,0.03
310560000.0,119.08451257575757,24.955102727272727,,1864,2019/07/26 04:35,0.00
310560000.0,119.08464666666669,24.954891666666665,0.1,1864,2019/07/26 05:20,0.02
310560000.0,119.08488924242423,24.954648787878785,,1864,2019/07/26 06:05,0.02
310560000.0,119.08503166666668,24.95456666666667,0.1,1864,2019/07/26 06:50,0.04
310560000.0,119.08502333333331,24.95405015151515,,1864,2019/07/26 07:35,0.19
310560000.0,119.08503333333331,24.95418333333333,0.1,1864,2019/07/26 08:20,0.04
310560000.0,119.08511409090909,24.95410606060606,,1864,2019/07/26 09:05,0.02
310560000.0,119.08511666666666,24.953905,0.0,1864,2019/07/26 09:50,0.04
310560000.0,119.08465727272727,24.95388106060606,,1864,2019/07/26 10:35,0.40
310560000.0,119.08393333333332,24.95680333333333,1.0,1864,2019/07/26 11:20,0.11
310733000.0,120.1077,24.97973666666667,11.2,1881,2019/07/08 13:10,11.15
310733000.0,120.00598166666667,24.875300833333334,,1881,2019/07/08 13:55,12.01
310733000.0,119.9039461111111,24.765777777777775,,1881,2019/07/08 14:40,11.78
310733000.0,119.80657887387387,24.662819279279276,,1881,2019/07/08 15:25,11.26
310733000.0,119.70285655555557,24.556814777777777,,1881,2019/07/08 16:10,11.35
310733000.0,119.60419166666667,24.44686666666667,,1881,2019/07/08 16:55,10.88
310733000.0,119.47839607843139,24.36217411764706,,1881,2019/07/08 17:40,11.70
310733000.0,119.35054297043011,24.276740026881722,,1881,2019/07/08 18:25,10.97
310733000.0,119.22983349462366,24.195000913978497,,1881,2019/07/08 19:10,10.98
310733000.0,119.1091240188172,24.113261801075268,,1881,2019/07/08 19:55,10.98
310733000.0,118.98841454301075,24.031522688172043,,1881,2019/07/08 20:40,10.99
310733000.0,118.8677050672043,23.949783575268818,,1881,2019/07/08 21:25,10.99
310733000.0,118.74699559139785,23.868044462365592,,1881,2019/07/08 22:10,11.00
310733000.0,118.6262861155914,23.786305349462367,,1881,2019/07/08 22:55,11.00
310733000.0,118.50557663978495,23.704566236559142,,1881,2019/07/08 23:40,11.00
310733000.0,118.3848671639785,23.622827123655917,,1881,2019/07/09 00:25,11.01
310733000.0,118.27296833333334,23.55095666666667,9.6,1881,2019/07/09 01:10,10.02
310733000.0,118.16617,23.478589999999997,,1881,2019/07/09 01:55,9.87
310733000.0,118.06051166666668,23.401976666666663,10.3,1881,2019/07/09 02:40,10.71
310733000.0,117.945795,23.32424583333333,,1881,2019/07/09 03:25,10.60
310733000.0,117.827795,23.24357166666667,10.9,1881,2019/07/09 04:10,11.30
310733000.0,117.70643777777778,23.161270555555554,,1881,2019/07/09 04:55,11.21
310733000.0,117.586915,23.08559,11.0,1881,2019/07/09 05:40,11.12
310733000.0,117.46754052631579,22.995963157894735,,1881,2019/07/09 06:25,11.17
310733000.0,117.33658962121214,22.92105568181818,,1881,2019/07/09 07:10,11.62
310733000.0,117.20263,22.848250833333335,,1881,2019/07/09 07:55,12.68
310733000.0,117.06788833333331,22.77049,11.8,1881,2019/07/09 08:40,11.75
310733000.0,116.931,22.700405833333335,,1881,2019/07/09 09:25,11.05
310733000.0,116.79289166666666,22.63229333333333,11.3,1881,2019/07/09 10:10,10.59
310733000.0,116.66303666666667,22.56923583333333,,1881,2019/07/09 10:55,10.78
310733000.0,116.53500166666667,22.50711,10.5,1881,2019/07/09 11:40,10.62
310733000.0,116.41617703014182,22.44522300753546,,1881,2019/07/09 12:25,9.79
310733000.0,116.29615030141842,22.39363507535461,,1881,2019/07/09 13:10,9.80
310733000.0,116.17612357269502,22.342047143173758,,1881,2019/07/09 13:55,9.80
310733000.0,116.05609684397162,22.290459210992907,,1881,2019/07/09 14:40,9.80
310733000.0,115.93607011524821,22.238871278812056,,1881,2019/07/09 15:25,9.81
310733000.0,115.81604338652481,22.187283346631204,,1881,2019/07/09 16:10,9.81
310733000.0,115.69601665780141,22.135695414450353,,1881,2019/07/09 16:55,9.81
310733000.0,115.575989929078,22.084107482269502,,1881,2019/07/09 17:40,9.81
310733000.0,115.45596320035459,22.03251955008865,,1881,2019/07/09 18:25,9.82
310733000.0,115.33593647163119,21.9809316179078,,1881,2019/07/09 19:10,9.82
310733000.0,115.21590974290778,21.92934368572695,,1881,2019/07/09 19:55,9.82
310733000.0,115.09588301418438,21.877755753546097,,1881,2019/07/09 20:40,9.83
310733000.0,114.97585628546098,21.826167821365246,,1881,2019/07/09 21:25,9.83
310733000.0,114.85582955673758,21.774579889184395,,1881,2019/07/09 22:10,9.83
310733000.0,114.73580282801417,21.722991957003543,,1881,2019/07/09 22:55,9.84
310733000.0,114.61577609929077,21.671404024822692,,1881,2019/07/09 23:40,9.84
310733000.0,114.49574937056735,21.61981609264184,,1881,2019/07/10 00:25,9.84
310733000.0,114.37521833333334,21.570346666666666,10.3,1881,2019/07/10 01:10,11.00
310733000.0,114.23798533333333,21.519494666666663,,1881,2019/07/10 01:55,11.00
310733000.0,114.10043533333332,21.468984,,1881,2019/07/10 02:40,10.58
310733000.0,113.96724566666667,21.41938375,,1881,2019/07/10 03:25,10.77
310733000.0,113.83275436781608,21.381252183908042,,1881,2019/07/10 04:10,10.64
310733000.0,113.69217069444444,21.398086388888892,,1881,2019/07/10 04:55,11.52
310733000.0,113.55210333333332,21.427116666666667,10.9,1881,2019/07/10 05:40,10.9
311000413.0,113.22780666666668,21.83997833333333,5.2,1945,2019/12/15 17:20,5.54
311000413.0,113.282635,21.750631666666663,,1945,2019/12/15 18:05,11.34
311000413.0,113.35478666666668,21.61733333333333,11.9,1945,2019/12/15 18:50,10.96
311000413.0,113.47648000000001,21.534809166666665,,1945,2019/12/15 19:35,10.89
311000413.0,113.61418,21.50010833333333,11.3,1945,2019/12/15 20:20,11.54
311000413.0,113.7648124074074,21.478551018518516,,1945,2019/12/15 21:05,11.73
311000413.0,113.91969000000002,21.46808023809524,,1945,2019/12/15 21:50,11.60
311000413.0,114.07251277777776,21.470763666666667,,1945,2019/12/15 22:35,11.85
311000413.0,114.22817111111111,21.444132222222223,,1945,2019/12/15 23:20,11.61
311000413.0,114.38980500000001,21.44149266666666,,1945,2019/12/16 00:05,12.41
311000413.0,114.55149499999999,21.455514444444447,,1945,2019/12/16 00:50,12.07
311000413.0,114.71116702898551,21.494849782608693,,1945,2019/12/16 01:35,11.84
311000413.0,114.866686875,21.54024895833333,,1945,2019/12/16 02:20,12.49
311000413.0,115.02209935897434,21.591139743589743,,1945,2019/12/16 03:05,12.82
311000413.0,115.18444666666667,21.633551666666666,11.9,1945,2019/12/16 03:50,11.50
311000413.0,115.32969261904762,21.701050952380953,,1945,2019/12/16 04:35,11.49
311000413.0,115.48746895833332,21.748481249999998,,1945,2019/12/16 05:20,12.92
311000413.0,115.646625,21.794733333333333,,1945,2019/12/16 06:05,12.55
311000413.0,115.79228666666668,21.869635,12.3,1945,2019/12/16 06:50,12.37
311000413.0,115.94828770833335,21.924243541666666,,1945,2019/12/16 07:35,12.46
311000413.0,116.10483239583333,21.968923229166666,,1945,2019/12/16 08:20,11.87
311000413.0,116.24597866666666,22.052032999999998,,1945,2019/12/16 09:05,11.48
311000413.0,116.37186055555554,22.14876694444444,,1945,2019/12/16 09:50,11.92
311000413.0,116.51171366666667,22.22049833333333,,1945,2019/12/16 10:35,11.95
311000413.0,116.61536370370371,22.33329938271605,,1945,2019/12/16 11:20,11.81
311000413.0,116.73809639639641,22.433788918918918,,1945,2019/12/16 12:05,12.36
311000413.0,116.86048,22.534035,12.2,1945,2019/12/16 12:50,13.09
311000413.0,116.99173622807017,22.63529043859649,,1945,2019/12/16 13:35,12.67
311000413.0,117.13049833333334,22.721925,12.4,1945,2019/12/16 14:20,12.91
311000413.0,117.26199628787877,22.822327954545457,,1945,2019/12/16 15:05,12.96
311000413.0,117.37018833333332,22.93334166666667,11.7,1945,2019/12/16 15:50,11.30
311000413.0,117.4899427777778,23.022179629629626,,1945,2019/12/16 16:35,11.59
311000413.0,117.62712333333332,23.09711833333333,11.6,1945,2019/12/16 17:20,11.62
311000413.0,117.74277666666667,23.19141972222222,,1945,2019/12/16 18:05,12.63
311000413.0,117.8711656060606,23.276835454545452,,1945,2019/12/16 18:50,11.76
311000413.0,118.01231111111112,23.35363733333333,,1945,2019/12/16 19:35,12.28
311000413.0,118.14553833333332,23.45304333333333,12.6,1945,2019/12/16 20:20,12.54
311000413.0,118.27359785714286,23.564002857142857,,1945,2019/12/16 21:05,13.33
311000413.0,118.36590833333334,23.70321333333333,13.2,1945,2019/12/16 21:50,14.33
311000413.0,118.49589875000001,23.816132083333333,,1945,2019/12/16 22:35,14.35
311000413.0,118.63383833333332,23.92451333333333,13.5,1945,2019/12/16 23:20,14.02
311000413.0,118.78499083333332,24.024294999999995,,1945,2019/12/17 00:05,12.63
311000413.0,118.90718833333334,24.14074166666667,13.1,1945,2019/12/17 00:50,13.74
311000413.0,119.025395,24.267383333333335,,1945,2019/12/17 01:35,12.80
311000413.0,119.17024111111111,24.360031388888892,,1945,2019/12/17 02:20,12.75
311000413.0,119.30536069444445,24.44779486111111,,1945,2019/12/17 03:05,10.22
311000413.0,119.41030694444443,24.532408611111116,,1945,2019/12/17 03:50,10.21
311000717.0,115.91418666666668,22.00553333333333,6.4,1989,2019/12/27 19:48,7.03
311000717.0,115.93890052631578,22.013140526315787,,1989,2019/12/27 20:33,0.86
311000717.0,115.92905381578947,22.018706315789476,,1989,2019/12/27 21:18,0.86
311013500.0,119.94068166666666,24.989856666666668,12.9,2042,2019/12/16 07:20,12.63
311013500.0,119.812405,24.884584166666663,,2042,2019/12/16 08:05,12.62
311013500.0,119.6984075,24.767772708333336,,2042,2019/12/16 08:50,11.06
311013500.0,119.583406875,24.65105791666667,,2042,2019/12/16 09:35,10.98
311013500.0,119.45356388888891,24.563655555555556,,2042,2019/12/16 10:20,11.90
311013500.0,119.33043416666666,24.455020833333332,,2042,2019/12/16 11:05,13.17
311013500.0,119.2126958974359,24.335836410256412,,2042,2019/12/16 11:50,13.34
