mmsi,lon,lat,speed,traj_label,time2,calculated_speed2
241487000.0,116.16494747311827,15.401476720430106,,1174,2019-12-24 00:40,12.29
241487000.0,116.22796866666667,15.484559444444445,,1174,2019-12-24 01:10,12.44
241487000.0,116.28953440860215,15.56496919354839,,1174,2019-12-24 01:40,11.47
241487000.0,116.35182066666667,15.643777777777778,,1174,2019-12-24 02:10,12.45
241487000.0,116.41313124999999,15.720373888888892,,1174,2019-12-24 02:40,10.74
241487000.0,116.47118679487177,15.791177051282052,,1174,2019-12-24 03:10,10.98
241487000.0,116.5320666,15.861317800000002,,1174,2019-12-24 03:40,10.55
241487000.0,116.59069500000001,15.929639027777776,,1174,2019-12-24 04:10,11.38
241487000.0,116.65230500000001,16.003573194444442,,1174,2019-12-24 04:40,11.38
241487000.0,116.71414972222223,16.077778055555555,,1174,2019-12-24 05:10,11.63
241487000.0,116.77724656565657,16.15264712121212,,1174,2019-12-24 05:40,11.28
241487000.0,116.8410901851852,16.224171296296298,,1174,2019-12-24 06:10,11.82
241487000.0,116.90655149999999,16.293661583333336,,1174,2019-12-24 06:40,11.73
241487000.0,116.9726256060606,16.36570431818182,,1174,2019-12-24 07:10,11.37
241487000.0,117.03896222222222,16.4405,,1174,2019-12-24 07:40,11.74
241487000.0,117.10425692307693,16.512337564102566,,1174,2019-12-24 08:10,11.38
241487000.0,117.16932923076922,16.58370064102564,,1174,2019-12-24 08:40,11.38
241487000.0,117.23533044444446,16.65728861111111,,1174,2019-12-24 09:10,11.36
241487000.0,117.29865122222223,16.729986222222223,,1174,2019-12-24 09:40,11.73
241487000.0,117.36150846666668,16.804080000000003,,1174,2019-12-24 10:10,11.23
241487000.0,117.42196045454546,16.873143181818183,,1174,2019-12-24 10:40,11.43
241487000.0,117.48253041666666,16.940642500000003,,1174,2019-12-24 11:10,11.35
241487000.0,117.54133484848484,17.006493106060606,,1174,2019-12-24 11:40,11.08
241487000.0,117.60167783333333,17.075930666666668,,1174,2019-12-24 12:10,11.08
241487000.0,117.66563500000001,17.149155,,1174,2019-12-24 12:40,12.17
241487000.0,117.73222385964911,17.225334122807016,,1174,2019-12-24 13:10,11.33
241487000.0,117.79732020833335,17.29885770833333,,1174,2019-12-24 13:40,12.05
241487000.0,117.864705,17.374718333333334,12.1,1174,2019-12-24 14:10,12.39
241487000.0,117.93302416666666,17.453151666666663,,1174,2019-12-24 14:40,11.07
241487000.0,118.0009097368421,17.52934859649123,,1174,2019-12-24 15:10,12.02
241487000.0,118.06997380952382,17.610453809523808,,1174,2019-12-24 15:40,12.87
241487000.0,118.13596333333334,17.69046,11.8,1174,2019-12-24 16:10,11.53
241487000.0,118.19985411111112,17.76659111111111,,1174,2019-12-24 16:40,12.19
241487000.0,118.26782999999999,17.843693214285715,,1174,2019-12-24 17:10,12.06
241487000.0,118.33497188888889,17.91922211111111,,1174,2019-12-24 17:40,12.29
241487000.0,118.40610238888888,17.997440666666666,,1174,2019-12-24 18:10,12.42
241487000.0,118.47417866666667,18.07337144444444,,1174,2019-12-24 18:40,11.79
241487000.0,118.54023121212121,18.146925,,1174,2019-12-24 19:10,12.09
241487000.0,118.61061916666665,18.223463666666667,,1174,2019-12-24 19:40,12.47
241487000.0,118.6808587162162,18.297284797297294,,1174,2019-12-24 20:10,11.64
241487000.0,118.7494566891892,18.369097635135134,,1174,2019-12-24 20:40,11.64
241487000.0,118.81767242886181,18.441295782520324,,1174,2019-12-24 21:10,11.67
241487000.0,118.88397700203254,18.515420477642277,,1174,2019-12-24 21:40,11.67
241487000.0,118.95028157520328,18.589545172764225,,1174,2019-12-24 22:10,11.67
241487000.0,119.016586148374,18.663669867886178,,1174,2019-12-24 22:40,11.67
241487000.0,119.08289072154473,18.73779456300813,,1174,2019-12-24 23:10,11.67
241487000.0,119.14919529471547,18.81191925813008,,1174,2019-12-24 23:40,11.66
241487000.0,119.20977625,18.88478625,,1174,2019-12-25 00:10,11.02
241487000.0,119.26986,18.958438333333334,11.3,1174,2019-12-25 00:40,11.51
241487000.0,119.3355394117647,19.031441274509802,,1174,2019-12-25 01:10,11.51
241487000.0,119.39942505376345,19.107017903225806,,1174,2019-12-25 01:40,11.63
241487000.0,119.46066866666666,19.18165833333333,,1174,2019-12-25 02:10,11.72
241487000.0,119.52533708333334,19.2542245,,1174,2019-12-25 02:40,11.84
241487000.0,119.59347708333334,19.329274375,,1174,2019-12-25 03:10,11.92
241487000.0,119.6610600378788,19.40538630681818,,1174,2019-12-25 03:40,11.92
241487000.0,119.72864299242426,19.48149823863636,,1174,2019-12-25 04:10,11.92
241487000.0,119.79396375,19.554656979166666,,1174,2019-12-25 04:40,10.91
241487000.0,119.863401,19.631244666666667,,1174,2019-12-25 05:10,12.59
241487000.0,119.93657033333335,19.712101999999998,,1174,2019-12-25 05:40,13.01
241487000.0,120.01049555555556,19.795885,,1174,2019-12-25 06:10,12.54
241487000.0,120.08589160337553,19.87719105485232,,1174,2019-12-25 06:40,11.59
241487000.0,120.15184065400844,19.951156877637132,,1174,2019-12-25 07:10,11.59
241487000.0,120.21778970464136,20.025122700421942,,1174,2019-12-25 07:40,11.59
241487000.0,120.28373875527427,20.099088523206753,,1174,2019-12-25 08:10,11.58
241487000.0,120.34968780590718,20.17305434599156,,1174,2019-12-25 08:40,11.58
241487000.0,120.4156368565401,20.24702016877637,,1174,2019-12-25 09:10,11.58
241487000.0,120.48315760869565,20.318911231884055,,1174,2019-12-25 09:40,11.66
241487000.0,120.55145359649123,20.390157982456138,,1174,2019-12-25 10:10,11.37
241487000.0,120.6198388888889,20.465142962962965,,1174,2019-12-25 10:40,11.50
241487000.0,120.68332036000001,20.53821212,,1174,2019-12-25 11:10,11.30
241487000.0,120.74669396,20.61122332,,1174,2019-12-25 11:40,11.30
241487000.0,120.81006756,20.68423452,,1174,2019-12-25 12:10,11.29
241487000.0,120.87344115999998,20.75724572,,1174,2019-12-25 12:40,11.29
241487000.0,120.94253175925925,20.823837083333334,,1174,2019-12-25 13:10,11.11
241487000.0,121.01406838541666,20.891977291666667,,1174,2019-12-25 13:40,11.73
241487000.0,121.08737516666666,20.965285166666668,,1174,2019-12-25 14:10,12.36
241487000.0,121.16191216666667,21.041082166666666,,1174,2019-12-25 14:40,12.35
241487000.0,121.24372638888887,21.111913055555554,,1174,2019-12-25 15:10,12.86
241487000.0,121.3250147222222,21.18753138888889,,1174,2019-12-25 15:40,12.86
241487000.0,121.4061847222222,21.263458888888888,,1174,2019-12-25 16:10,12.96
241487000.0,121.48701638888888,21.340916666666665,,1174,2019-12-25 16:40,13.06
241487000.0,121.56931365591397,21.417418548387097,,1174,2019-12-25 17:10,12.72
241487000.0,121.65189422222223,21.490787888888885,,1174,2019-12-25 17:40,13.11
241487000.0,121.71862196969697,21.57982121212121,,1174,2019-12-25 18:10,13.03
241487000.0,121.78013500000002,21.67071833333333,12.7,1174,2019-12-25 18:40,13.08
241487000.0,121.84111803030302,21.7597503030303,,1174,2019-12-25 19:10,11.76
241487000.0,121.89991866666668,21.84524366666667,,1174,2019-12-25 19:40,12.59
241487000.0,121.95520588235294,21.93745343137255,,1174,2019-12-25 20:10,12.75
241487000.0,122.0071656862745,22.032023039215687,,1174,2019-12-25 20:40,12.74
241487000.0,122.03877333333334,22.13637333333333,13.4,1174,2019-12-25 21:10,13.63
241487000.0,122.06335590909092,22.247579393939393,,1174,2019-12-25 21:40,13.63
241487000.0,122.08793848484848,22.35878545454546,,1174,2019-12-25 22:10,13.63
241487000.0,122.11264966666666,22.467001333333336,,1174,2019-12-25 22:40,13.19
241487000.0,122.13950320512822,22.576819487179485,,1174,2019-12-25 23:10,12.17
241487000.0,122.16614574074075,22.676315925925923,,1174,2019-12-25 23:40,12.77
241487000.0,122.1938813888889,22.77740597222222,,1174,2019-12-26 00:10,12.81
241487000.0,122.21880549019609,22.879885098039214,,1174,2019-12-26 00:40,13.28
241487000.0,122.24322433333334,22.987050000000004,,1174,2019-12-26 01:10,12.77
241487000.0,122.26529500000002,23.094163999999996,,1174,2019-12-26 01:40,13.26
241487000.0,122.286996,23.197834666666665,,1174,2019-12-26 02:10,13.10
241487000.0,122.31794450000001,23.302657499999995,,1174,2019-12-26 02:40,13.04
241487000.0,122.34969595238097,23.40932452380952,,1174,2019-12-26 03:10,13.34
241487000.0,122.3788417816092,23.51696431034483,,1174,2019-12-26 03:40,12.93
241487000.0,122.404127,23.62206033333333,,1174,2019-12-26 04:10,12.87
241487000.0,122.42927399999999,23.73225133333333,,1174,2019-12-26 04:40,13.48
241487000.0,122.45277416666666,23.836264166666663,,1174,2019-12-26 05:10,13.23
241487000.0,122.48026383333334,23.94976833333333,,1174,2019-12-26 05:40,13.27
241487000.0,122.50852916666666,24.05961883333333,,1174,2019-12-26 06:10,13.45
241487000.0,122.53750071428571,24.16939023809524,,1174,2019-12-26 06:40,13.81
241487000.0,122.56969357142857,24.282414904761904,,1174,2019-12-26 07:10,14.16
241487000.0,122.60177868421053,24.39633885964912,,1174,2019-12-26 07:40,14.07
241487000.0,122.63271092105263,24.51011583333333,,1174,2019-12-26 08:10,14.09
241487000.0,122.66689644736843,24.62329083333333,,1174,2019-12-26 08:40,14.09
241487000.0,122.69737166666668,24.729505,13.7,1174,2019-12-26 09:10,13.7
241491000.0,104.28434166666666,1.2710183333333334,9.8,1177,2019-12-09 08:23,9.69
241491000.0,104.35539633333333,1.3008998000000003,,1177,2019-12-09 08:53,10.17
241491000.0,104.41374583333334,1.3608143333333333,,1177,2019-12-09 09:23,9.79
241491000.0,104.48295458333331,1.41748875,,1177,2019-12-09 09:53,11.50
241491000.0,104.56467242424243,1.470061212121212,,1177,2019-12-09 10:23,11.19
241491000.0,104.63416749999998,1.5316167592592593,,1177,2019-12-09 10:53,10.94
241491000.0,104.6849,1.611206666666667,11.2,1177,2019-12-09 11:23,11.51
241491000.0,104.72834833333332,1.69118,11.2,1177,2019-12-09 11:53,12.41
241491000.0,104.76539166666667,1.780575,11.4,1177,2019-12-09 12:23,10.82
241491000.0,104.80233,1.865,11.2,1177,2019-12-09 12:53,11.58
241491000.0,104.84066583333332,1.9519419444444444,,1177,2019-12-09 13:23,11.36
241491000.0,104.88090100000001,2.0356076666666665,,1177,2019-12-09 13:53,11.14
241491000.0,104.91947944444445,2.115995,,1177,2019-12-09 14:23,10.55
241491000.0,104.95628490740742,2.195856712962963,,1177,2019-12-09 14:53,10.56
241491000.0,104.99361886666667,2.2762151333333334,,1177,2019-12-09 15:23,10.74
241491000.0,105.03096966666668,2.355483,,1177,2019-12-09 15:53,10.39
241491000.0,105.06770057291666,2.43377265625,,1177,2019-12-09 16:23,10.30
241491000.0,105.10400655555556,2.5115866666666666,,1177,2019-12-09 16:53,10.45
241491000.0,105.13954166666667,2.5882033333333334,10.2,1177,2019-12-09 17:23,10.44
241491000.0,105.17615333333332,2.667035,10.5,1177,2019-12-09 17:53,10.39
241491000.0,105.21415539215685,2.7458128431372546,,1177,2019-12-09 18:23,10.67
241491000.0,105.25229142857143,2.82493,,1177,2019-12-09 18:53,10.63
241491000.0,105.29100189655172,2.9027539655172414,,1177,2019-12-09 19:23,10.20
241491000.0,105.32942333333332,2.979794777777778,,1177,2019-12-09 19:53,10.57
241491000.0,105.36946277777777,3.0579855555555553,,1177,2019-12-09 20:23,10.11
241491000.0,105.40746672619048,3.1337783928571428,,1177,2019-12-09 20:53,10.18
241491000.0,105.44521045045046,3.210973063063063,,1177,2019-12-09 21:23,10.50
241491000.0,105.48378458333333,3.29025375,,1177,2019-12-09 21:53,10.65
241491000.0,105.523258,3.3699566666666665,,1177,2019-12-09 22:23,10.97
241491000.0,105.56398083333333,3.450435833333333,,1177,2019-12-09 22:53,10.77
241491000.0,105.60851966666667,3.5285873333333333,,1177,2019-12-09 23:23,10.75
241491000.0,105.65378423076923,3.6065896153846153,,1177,2019-12-09 23:53,10.44
241491000.0,105.69810200680271,3.6847832312925166,,1177,2019-12-10 00:23,10.92
241491000.0,105.74226119047619,3.7643454761904764,,1177,2019-12-10 00:53,10.92
241491000.0,105.786741,3.841813777777778,,1177,2019-12-10 01:23,11.10
241491000.0,105.83276088888888,3.9211748888888893,,1177,2019-12-10 01:53,11.04
241491000.0,105.8789995098039,4.001859509803922,,1177,2019-12-10 02:23,11.18
241491000.0,105.92721181818182,4.079613636363636,,1177,2019-12-10 02:53,10.89
241491000.0,105.97931735294118,4.1556348039215685,,1177,2019-12-10 03:23,11.08
241491000.0,106.0292603030303,4.229480606060606,,1177,2019-12-10 03:53,11.01
241491000.0,106.08056454545454,4.305811060606061,,1177,2019-12-10 04:23,10.86
